code,name,codename,division_type,short_codename,phone_code,level,parent_code
3463,Xã Tà Tổng,xa_ta_tong,xã,ta_tong,,2,12
3466,Xã Bum Nưa,xa_bum_nua,xã,bum_nua,,2,12
3472,Xã Mường Mô,xa_muong_mo,xã,muong_mo,,2,12
3478,Xã Sìn Hồ,xa_sin_ho,xã,sin_ho,,2,12
3487,Xã Lê Lợi,xa_le_loi,xã,le_loi,,2,12
3503,Xã Pa Tần,xa_pa_tan,xã,pa_tan,,2,12
3508,Xã Hồng Thu,xa_hong_thu,xã,hong_thu,,2,12
3517,Xã Nậm Tăm,xa_nam_tam,xã,nam_tam,,2,12
3529,Xã Tủa Sín Chải,xa_tua_sin_chai,xã,tua_sin_chai,,2,12
3532,Xã Pu Sam Cáp,xa_pu_sam_cap,xã,pu_sam_cap,,2,12
3538,Xã Nậm Mạ,xa_nam_ma,xã,nam_ma,,2,12
3544,Xã Nậm Cuổi,xa_nam_cuoi,xã,nam_cuoi,,2,12
3549,Xã Phong Thổ,xa_phong_tho,xã,phong_tho,,2,12
3562,Xã Sì Lở Lầu,xa_si_lo_lau,xã,si_lo_lau,,2,12
3571,Xã Dào San,xa_dao_san,xã,dao_san,,2,12
3583,Xã Khổng Lào,xa_khong_lao,xã,khong_lao,,2,12
3595,Xã Than Uyên,xa_than_uyen,xã,than_uyen,,2,12
3598,Xã Tân Uyên,xa_tan_uyen,xã,tan_uyen,,2,12
3601,Xã Mường Khoa,xa_muong_khoa,xã,muong_khoa,,2,12
3613,Xã Nậm Sỏ,xa_nam_so,xã,nam_so,,2,12
3616,Xã Pắc Ta,xa_pac_ta,xã,pac_ta,,2,12
3618,Xã Mường Than,xa_muong_than,xã,muong_than,,2,12
3637,Xã Mường Kim,xa_muong_kim,xã,muong_kim,,2,12
3640,Xã Khoen On,xa_khoen_on,xã,khoen_on,,2,12
14,Tỉnh Sơn La,son_la,tỉnh,,212,1,
3646,Phường Tô Hiệu,phuong_to_hieu,phường,to_hieu,,2,14
3664,Phường Chiềng An,phuong_chieng_an,phường,chieng_an,,2,14
3670,Phường Chiềng Cơi,phuong_chieng_coi,phường,chieng_coi,,2,14
3679,Phường Chiềng Sinh,phuong_chieng_sinh,phường,chieng_sinh,,2,14
3688,Xã Mường Chiên,xa_muong_chien,xã,muong_chien,,2,14
3694,Xã Mường Giôn,xa_muong_gion,xã,muong_gion,,2,14
3703,Xã Quỳnh Nhai,xa_quynh_nhai,xã,quynh_nhai,,2,14
3712,Xã Mường Sại,xa_muong_sai,xã,muong_sai,,2,14
3721,Xã Thuận Châu,xa_thuan_chau,xã,thuan_chau,,2,14
3724,Xã Bình Thuận,xa_binh_thuan,xã,binh_thuan,,2,14
3727,Xã Mường É,xa_muong_e,xã,muong_e,,2,14
3754,Xã Chiềng La,xa_chieng_la,xã,chieng_la,,2,14
3757,Xã Mường Khiêng,xa_muong_khieng,xã,muong_khieng,,2,14
3760,Xã Mường Bám,xa_muong_bam,xã,muong_bam,,2,14
3763,Xã Long Hẹ,xa_long_he,xã,long_he,,2,14
3781,Xã Co Mạ,xa_co_ma,xã,co_ma,,2,14
3784,Xã Nậm Lầu,xa_nam_lau,xã,nam_lau,,2,14
3799,Xã Muổi Nọi,xa_muoi_noi,xã,muoi_noi,,2,14
3808,Xã Mường La,xa_muong_la,xã,muong_la,,2,14
3814,Xã Chiềng Lao,xa_chieng_lao,xã,chieng_lao,,2,14
3820,Xã Ngọc Chiến,xa_ngoc_chien,xã,ngoc_chien,,2,14
3847,Xã Mường Bú,xa_muong_bu,xã,muong_bu,,2,14
3850,Xã Chiềng Hoa,xa_chieng_hoa,xã,chieng_hoa,,2,14
3856,Xã Bắc Yên,xa_bac_yen,xã,bac_yen,,2,14
3862,Xã Xím Vàng,xa_xim_vang,xã,xim_vang,,2,14
3868,Xã Tà Xùa,xa_ta_xua,xã,ta_xua,,2,14
3871,Xã Pắc Ngà,xa_pac_nga,xã,pac_nga,,2,14
3880,Xã Tạ Khoa,xa_ta_khoa,xã,ta_khoa,,2,14
3892,Xã Chiềng Sại,xa_chieng_sai,xã,chieng_sai,,2,14
3901,Xã Suối Tọ,xa_suoi_to,xã,suoi_to,,2,14
3907,Xã Mường Cơi,xa_muong_coi,xã,muong_coi,,2,14
3910,Xã Phù Yên,xa_phu_yen,xã,phu_yen,,2,14
3922,Xã Gia Phù,xa_gia_phu,xã,gia_phu,,2,14
3943,Xã Mường Bang,xa_muong_bang,xã,muong_bang,,2,14
3958,Xã Tường Hạ,xa_tuong_ha,xã,tuong_ha,,2,14
3961,Xã Kim Bon,xa_kim_bon,xã,kim_bon,,2,14
3970,Xã Tân Phong,xa_tan_phong,xã,tan_phong,,2,14
3979,Phường Mộc Sơn,phuong_moc_son,phường,moc_son,,2,14
3980,Phường Mộc Châu,phuong_moc_chau,phường,moc_chau,,2,14
3982,Phường Thảo Nguyên,phuong_thao_nguyen,phường,thao_nguyen,,2,14
3985,Xã Chiềng Sơn,xa_chieng_son,xã,chieng_son,,2,14
3997,Xã Tân Yên,xa_tan_yen,xã,tan_yen,,2,14
4000,Xã Đoàn Kết,xa_doan_ket,xã,doan_ket,,2,14
4006,Xã Song Khủa,xa_song_khua,xã,song_khua,,2,14
4018,Xã Tô Múa,xa_to_mua,xã,to_mua,,2,14
4033,Phường Vân Sơn,phuong_van_son,phường,van_son,,2,14
4045,Xã Lóng Sập,xa_long_sap,xã,long_sap,,2,14
4048,Xã Vân Hồ,xa_van_ho,xã,van_ho,,2,14
4057,Xã Xuân Nha,xa_xuan_nha,xã,xuan_nha,,2,14
4075,Xã Yên Châu,xa_yen_chau,xã,yen_chau,,2,14
4078,Xã Chiềng Hặc,xa_chieng_hac,xã,chieng_hac,,2,14
4087,Xã Yên Sơn,xa_yen_son,xã,yen_son,,2,14
4096,Xã Lóng Phiêng,xa_long_phieng,xã,long_phieng,,2,14
4099,Xã Phiêng Khoài,xa_phieng_khoai,xã,phieng_khoai,,2,14
4105,Xã Mai Sơn,xa_mai_son,xã,mai_son,,2,14
4108,Xã Chiềng Sung,xa_chieng_sung,xã,chieng_sung,,2,14
4117,Xã Mường Chanh,xa_muong_chanh,xã,muong_chanh,,2,14
4123,Xã Chiềng Mung,xa_chieng_mung,xã,chieng_mung,,2,14
4132,Xã Chiềng Mai,xa_chieng_mai,xã,chieng_mai,,2,14
4136,Xã Tà Hộc,xa_ta_hoc,xã,ta_hoc,,2,14
4144,Xã Phiêng Cằm,xa_phieng_cam,xã,phieng_cam,,2,14
4159,Xã Phiêng Pằn,xa_phieng_pan,xã,phieng_pan,,2,14
4168,Xã Sông Mã,xa_song_ma,xã,song_ma,,2,14
4171,Xã Bó Sinh,xa_bo_sinh,xã,bo_sinh,,2,14
4183,Xã Mường Lầm,xa_muong_lam,xã,muong_lam,,2,14
4186,Xã Nậm Ty,xa_nam_ty,xã,nam_ty,,2,14
4195,Xã Chiềng Sơ,xa_chieng_so,xã,chieng_so,,2,14
4204,Xã Chiềng Khoong,xa_chieng_khoong,xã,chieng_khoong,,2,14
4210,Xã Huổi Một,xa_huoi_mot,xã,huoi_mot,,2,14
4219,Xã Mường Hung,xa_muong_hung,xã,muong_hung,,2,14
4222,Xã Chiềng Khương,xa_chieng_khuong,xã,chieng_khuong,,2,14
4228,Xã Púng Bánh,xa_pung_banh,xã,pung_banh,,2,14
4231,Xã Sốp Cộp,xa_sop_cop,xã,sop_cop,,2,14
4240,Xã Mường Lèo,xa_muong_leo,xã,muong_leo,,2,14
4246,Xã Mường Lạn,xa_muong_lan,xã,muong_lan,,2,14
15,Tỉnh Lào Cai,lao_cai,tỉnh,,214,1,
2647,Phường Lào Cai,phuong_lao_cai,phường,lao_cai,,2,15
2671,Phường Cam Đường,phuong_cam_duong,phường,cam_duong,,2,15
2680,Xã Hợp Thành,xa_hop_thanh,xã,hop_thanh,,2,15
2683,Xã Bát Xát,xa_bat_xat,xã,bat_xat,,2,15
2686,Xã A Mú Sung,xa_a_mu_sung,xã,a_mu_sung,,2,15
2695,Xã Trịnh Tường,xa_trinh_tuong,xã,trinh_tuong,,2,15
2701,Xã Y Tý,xa_y_ty,xã,y_ty,,2,15
2707,Xã Dền Sáng,xa_den_sang,xã,den_sang,,2,15
2725,Xã Bản Xèo,xa_ban_xeo,xã,ban_xeo,,2,15
2728,Xã Mường Hum,xa_muong_hum,xã,muong_hum,,2,15
2746,Xã Cốc San,xa_coc_san,xã,coc_san,,2,15
2752,Xã Pha Long,xa_pha_long,xã,pha_long,,2,15
2761,Xã Mường Khương,xa_muong_khuong,xã,muong_khuong,,2,15
2782,Xã Cao Sơn,xa_cao_son,xã,cao_son,,2,15
2788,Xã Bản Lầu,xa_ban_lau,xã,ban_lau,,2,15
2809,Xã Si Ma Cai,xa_si_ma_cai,xã,si_ma_cai,,2,15
2824,Xã Sín Chéng,xa_sin_cheng,xã,sin_cheng,,2,15
2839,Xã Bắc Hà,xa_bac_ha,xã,bac_ha,,2,15
2842,Xã Tả Củ Tỷ,xa_ta_cu_ty,xã,ta_cu_ty,,2,15
2848,Xã Lùng Phình,xa_lung_phinh,xã,lung_phinh,,2,15
2869,Xã Bản Liền,xa_ban_lien,xã,ban_lien,,2,15
2890,Xã Bảo Nhai,xa_bao_nhai,xã,bao_nhai,,2,15
2896,Xã Cốc Lầu,xa_coc_lau,xã,coc_lau,,2,15
2902,Xã Phong Hải,xa_phong_hai,xã,phong_hai,,2,15
2905,Xã Bảo Thắng,xa_bao_thang,xã,bao_thang,,2,15
2908,Xã Tằng Loỏng,xa_tang_loong,xã,tang_loong,,2,15
2923,Xã Gia Phú,xa_gia_phu,xã,gia_phu,,2,15
2926,Xã Xuân Quang,xa_xuan_quang,xã,xuan_quang,,2,15
2947,Xã Bảo Yên,xa_bao_yen,xã,bao_yen,,2,15
2953,Xã Nghĩa Đô,xa_nghia_do,xã,nghia_do,,2,15
2962,Xã Xuân Hòa,xa_xuan_hoa,xã,xuan_hoa,,2,15
2968,Xã Thượng Hà,xa_thuong_ha,xã,thuong_ha,,2,15
2989,Xã Bảo Hà,xa_bao_ha,xã,bao_ha,,2,15
2998,Xã Phúc Khánh,xa_phuc_khanh,xã,phuc_khanh,,2,15
3004,Xã Ngũ Chỉ Sơn,xa_ngu_chi_son,xã,ngu_chi_son,,2,15
3006,Phường Sa Pa,phuong_sa_pa,phường,sa_pa,,2,15
3013,Xã Tả Phìn,xa_ta_phin,xã,ta_phin,,2,15
3037,Xã Tả Van,xa_ta_van,xã,ta_van,,2,15
3043,Xã Mường Bo,xa_muong_bo,xã,muong_bo,,2,15
3046,Xã Bản Hồ,xa_ban_ho,xã,ban_ho,,2,15
3061,Xã Võ Lao,xa_vo_lao,xã,vo_lao,,2,15
3076,Xã Nậm Chày,xa_nam_chay,xã,nam_chay,,2,15
3082,Xã Văn Bàn,xa_van_ban,xã,van_ban,,2,15
3085,Xã Nậm Xé,xa_nam_xe,xã,nam_xe,,2,15
3091,Xã Chiềng Ken,xa_chieng_ken,xã,chieng_ken,,2,15
3103,Xã Khánh Yên,xa_khanh_yen,xã,khanh_yen,,2,15
3106,Xã Dương Quỳ,xa_duong_quy,xã,duong_quy,,2,15
3121,Xã Minh Lương,xa_minh_luong,xã,minh_luong,,2,15
4252,Phường Yên Bái,phuong_yen_bai,phường,yen_bai,,2,15
4273,Phường Nam Cường,phuong_nam_cuong,phường,nam_cuong,,2,15
4279,Phường Văn Phú,phuong_van_phu,phường,van_phu,,2,15
4288,Phường Nghĩa Lộ,phuong_nghia_lo,phường,nghia_lo,,2,15
4303,Xã Lục Yên,xa_luc_yen,xã,luc_yen,,2,15
4309,Xã Lâm Thượng,xa_lam_thuong,xã,lam_thuong,,2,15
4336,Xã Tân Lĩnh,xa_tan_linh,xã,tan_linh,,2,15
4342,Xã Khánh Hòa,xa_khanh_hoa,xã,khanh_hoa,,2,15
4345,Xã Mường Lai,xa_muong_lai,xã,muong_lai,,2,15
4363,Xã Phúc Lợi,xa_phuc_loi,xã,phuc_loi,,2,15
4375,Xã Mậu A,xa_mau_a,xã,mau_a,,2,15
4381,Xã Lâm Giang,xa_lam_giang,xã,lam_giang,,2,15
4387,Xã Châu Quế,xa_chau_que,xã,chau_que,,2,15
4399,Xã Đông Cuông,xa_dong_cuong,xã,dong_cuong,,2,15
4402,Xã Phong Dụ Hạ,xa_phong_du_ha,xã,phong_du_ha,,2,15
4423,Xã Phong Dụ Thượng,xa_phong_du_thuong,xã,phong_du_thuong,,2,15
4429,Xã Tân Hợp,xa_tan_hop,xã,tan_hop,,2,15
4441,Xã Xuân Ái,xa_xuan_ai,xã,xuan_ai,,2,15
4450,Xã Mỏ Vàng,xa_mo_vang,xã,mo_vang,,2,15
4456,Xã Mù Cang Chải,xa_mu_cang_chai,xã,mu_cang_chai,,2,15
4462,Xã Nậm Có,xa_nam_co,xã,nam_co,,2,15
4465,Xã Khao Mang,xa_khao_mang,xã,khao_mang,,2,15
4474,Xã Lao Chải,xa_lao_chai,xã,lao_chai,,2,15
4489,Xã Chế Tạo,xa_che_tao,xã,che_tao,,2,15
4492,Xã Púng Luông,xa_pung_luong,xã,pung_luong,,2,15
4498,Xã Trấn Yên,xa_tran_yen,xã,tran_yen,,2,15
4531,Xã Quy Mông,xa_quy_mong,xã,quy_mong,,2,15
4537,Xã Lương Thịnh,xa_luong_thinh,xã,luong_thinh,,2,15
4543,Phường Âu Lâu,phuong_au_lau,phường,au_lau,,2,15
4564,Xã Việt Hồng,xa_viet_hong,xã,viet_hong,,2,15
4576,Xã Hưng Khánh,xa_hung_khanh,xã,hung_khanh,,2,15
4585,Xã Hạnh Phúc,xa_hanh_phuc,xã,hanh_phuc,,2,15
4603,Xã Tà Xi Láng,xa_ta_xi_lang,xã,ta_xi_lang,,2,15
4606,Xã Trạm Tấu,xa_tram_tau,xã,tram_tau,,2,15
4609,Xã Phình Hồ,xa_phinh_ho,xã,phinh_ho,,2,15
4630,Xã Tú Lệ,xa_tu_le,xã,tu_le,,2,15
4636,Xã Gia Hội,xa_gia_hoi,xã,gia_hoi,,2,15
4651,Xã Sơn Lương,xa_son_luong,xã,son_luong,,2,15
4660,Xã Liên Sơn,xa_lien_son,xã,lien_son,,2,15
4663,Phường Trung Tâm,phuong_trung_tam,phường,trung_tam,,2,15
4672,Xã Văn Chấn,xa_van_chan,xã,van_chan,,2,15
4681,Phường Cầu Thia,phuong_cau_thia,phường,cau_thia,,2,15
4693,Xã Cát Thịnh,xa_cat_thinh,xã,cat_thinh,,2,15
4699,Xã Chấn Thịnh,xa_chan_thinh,xã,chan_thinh,,2,15
4705,Xã Thượng Bằng La,xa_thuong_bang_la,xã,thuong_bang_la,,2,15
4711,Xã Nghĩa Tâm,xa_nghia_tam,xã,nghia_tam,,2,15
4714,Xã Yên Bình,xa_yen_binh,xã,yen_binh,,2,15
4717,Xã Thác Bà,xa_thac_ba,xã,thac_ba,,2,15
4726,Xã Cảm Nhân,xa_cam_nhan,xã,cam_nhan,,2,15
4744,Xã Yên Thành,xa_yen_thanh,xã,yen_thanh,,2,15
4750,Xã Bảo Ái,xa_bao_ai,xã,bao_ai,,2,15
19,Tỉnh Thái Nguyên,thai_nguyen,tỉnh,,208,1,
1840,Phường Đức Xuân,phuong_duc_xuan,phường,duc_xuan,,2,19
1843,Phường Bắc Kạn,phuong_bac_kan,phường,bac_kan,,2,19
1849,Xã Phong Quang,xa_phong_quang,xã,phong_quang,,2,19
1864,Xã Bằng Thành,xa_bang_thanh,xã,bang_thanh,,2,19
1879,Xã Cao Minh,xa_cao_minh,xã,cao_minh,,2,19
1882,Xã Nghiên Loan,xa_nghien_loan,xã,nghien_loan,,2,19
1894,Xã Phúc Lộc,xa_phuc_loc,xã,phuc_loc,,2,19
1906,Xã Ba Bể,xa_ba_be,xã,ba_be,,2,19
1912,Xã Chợ Rã,xa_cho_ra,xã,cho_ra,,2,19
1921,Xã Thượng Minh,xa_thuong_minh,xã,thuong_minh,,2,19
1933,Xã Đồng Phúc,xa_dong_phuc,xã,dong_phuc,,2,19
1936,Xã Nà Phặc,xa_na_phac,xã,na_phac,,2,19
1942,Xã Bằng Vân,xa_bang_van,xã,bang_van,,2,19
1954,Xã Ngân Sơn,xa_ngan_son,xã,ngan_son,,2,19
1957,Xã Thượng Quan,xa_thuong_quan,xã,thuong_quan,,2,19
1960,Xã Hiệp Lực,xa_hiep_luc,xã,hiep_luc,,2,19
1969,Xã Phủ Thông,xa_phu_thong,xã,phu_thong,,2,19
1981,Xã Vĩnh Thông,xa_vinh_thong,xã,vinh_thong,,2,19
2008,Xã Cẩm Giàng,xa_cam_giang,xã,cam_giang,,2,19
2014,Xã Bạch Thông,xa_bach_thong,xã,bach_thong,,2,19
2020,Xã Chợ Đồn,xa_cho_don,xã,cho_don,,2,19
2026,Xã Nam Cường,xa_nam_cuong,xã,nam_cuong,,2,19
2038,Xã Quảng Bạch,xa_quang_bach,xã,quang_bach,,2,19
2044,Xã Yên Thịnh,xa_yen_thinh,xã,yen_thinh,,2,19
2071,Xã Nghĩa Tá,xa_nghia_ta,xã,nghia_ta,,2,19
2083,Xã Yên Phong,xa_yen_phong,xã,yen_phong,,2,19
2086,Xã Chợ Mới,xa_cho_moi,xã,cho_moi,,2,19
2101,Xã Thanh Mai,xa_thanh_mai,xã,thanh_mai,,2,19
2104,Xã Tân Kỳ,xa_tan_ky,xã,tan_ky,,2,19
2107,Xã Thanh Thịnh,xa_thanh_thinh,xã,thanh_thinh,,2,19
2116,Xã Yên Bình,xa_yen_binh,xã,yen_binh,,2,19
2143,Xã Văn Lang,xa_van_lang,xã,van_lang,,2,19
2152,Xã Cường Lợi,xa_cuong_loi,xã,cuong_loi,,2,19
2155,Xã Na Rì,xa_na_ri,xã,na_ri,,2,19
2176,Xã Trần Phú,xa_tran_phu,xã,tran_phu,,2,19
2185,Xã Côn Minh,xa_con_minh,xã,con_minh,,2,19
2191,Xã Xuân Dương,xa_xuan_duong,xã,xuan_duong,,2,19
5443,Phường Phan Đình Phùng,phuong_phan_dinh_phung,phường,phan_dinh_phung,,2,19
5455,Phường Quyết Thắng,phuong_quyet_thang,phường,quyet_thang,,2,19
5467,Phường Gia Sàng,phuong_gia_sang,phường,gia_sang,,2,19
5482,Phường Quan Triều,phuong_quan_trieu,phường,quan_trieu,,2,19
5488,Xã Đại Phúc,xa_dai_phuc,xã,dai_phuc,,2,19
5500,Phường Tích Lương,phuong_tich_luong,phường,tich_luong,,2,19
5503,Xã Tân Cương,xa_tan_cuong,xã,tan_cuong,,2,19
5518,Phường Sông Công,phuong_song_cong,phường,song_cong,,2,19
5528,Phường Bách Quang,phuong_bach_quang,phường,bach_quang,,2,19
5533,Phường Bá Xuyên,phuong_ba_xuyen,phường,ba_xuyen,,2,19
5542,Xã Lam Vỹ,xa_lam_vy,xã,lam_vy,,2,19
5551,Xã Kim Phượng,xa_kim_phuong,xã,kim_phuong,,2,19
5563,Xã Phượng Tiến,xa_phuong_tien,xã,tien,,2,19
5569,Xã Định Hóa,xa_dinh_hoa,xã,dinh_hoa,,2,19
5581,Xã Trung Hội,xa_trung_hoi,xã,trung_hoi,,2,19
5587,Xã Bình Yên,xa_binh_yen,xã,binh_yen,,2,19
5602,Xã Phú Đình,xa_phu_dinh,xã,phu_dinh,,2,19
5605,Xã Bình Thành,xa_binh_thanh,xã,binh_thanh,,2,19
5611,Xã Phú Lương,xa_phu_luong,xã,phu_luong,,2,19
5620,Xã Yên Trạch,xa_yen_trach,xã,yen_trach,,2,19
5632,Xã Hợp Thành,xa_hop_thanh,xã,hop_thanh,,2,19
5641,Xã Vô Tranh,xa_vo_tranh,xã,vo_tranh,,2,19
5662,Xã Trại Cau,xa_trai_cau,xã,trai_cau,,2,19
5665,Xã Văn Lăng,xa_van_lang,xã,van_lang,,2,19
5674,Xã Quang Sơn,xa_quang_son,xã,quang_son,,2,19
5680,Xã Văn Hán,xa_van_han,xã,van_han,,2,19
5692,Xã Đồng Hỷ,xa_dong_hy,xã,dong_hy,,2,19
5707,Xã Nam Hòa,xa_nam_hoa,xã,nam_hoa,,2,19
5710,Phường Linh Sơn,phuong_linh_son,phường,linh_son,,2,19
5716,Xã Võ Nhai,xa_vo_nhai,xã,vo_nhai,,2,19
5719,Xã Sảng Mộc,xa_sang_moc,xã,sang_moc,,2,19
5722,Xã Nghinh Tường,xa_nghinh_tuong,xã,nghinh_tuong,,2,19
5725,Xã Thần Sa,xa_than_sa,xã,than_sa,,2,19
5740,Xã La Hiên,xa_la_hien,xã,la_hien,,2,19
5746,Xã Tràng Xá,xa_trang_xa,xã,trang_xa,,2,19
5755,Xã Dân Tiến,xa_dan_tien,xã,dan_tien,,2,19
5773,Xã Phú Xuyên,xa_phu_xuyen,xã,phu_xuyen,,2,19
5776,Xã Đức Lương,xa_duc_luong,xã,duc_luong,,2,19
5788,Xã Phú Lạc,xa_phu_lac,xã,phu_lac,,2,19
5800,Xã Phú Thịnh,xa_phu_thinh,xã,phu_thinh,,2,19
5809,Xã An Khánh,xa_an_khanh,xã,an_khanh,,2,19
5818,Xã La Bằng,xa_la_bang,xã,la_bang,,2,19
5830,Xã Đại Từ,xa_dai_tu,xã,dai_tu,,2,19
5845,Xã Vạn Phú,xa_van_phu,xã,van_phu,,2,19
5851,Xã Quân Chu,xa_quan_chu,xã,quan_chu,,2,19
5857,Phường Phúc Thuận,phuong_phuc_thuan,phường,phuc_thuan,,2,19
5860,Phường Phổ Yên,phuong_pho_yen,phường,pho_yen,,2,19
5881,Xã Thành Công,xa_thanh_cong,xã,thanh_cong,,2,19
5890,Phường Vạn Xuân,phuong_van_xuan,phường,van_xuan,,2,19
5899,Phường Trung Thành,phuong_trung_thanh,phường,trung_thanh,,2,19
5908,Xã Phú Bình,xa_phu_binh,xã,phu_binh,,2,19
5917,Xã Tân Khánh,xa_tan_khanh,xã,tan_khanh,,2,19
5923,Xã Tân Thành,xa_tan_thanh,xã,tan_thanh,,2,19
5941,Xã Điềm Thụy,xa_diem_thuy,xã,diem_thuy,,2,19
5953,Xã Kha Sơn,xa_kha_son,xã,kha_son,,2,19
20,Tỉnh Lạng Sơn,lang_son,tỉnh,,205,1,
5977,Phường Đông Kinh,phuong_dong_kinh,phường,dong_kinh,,2,20
5983,Phường Lương Văn Tri,phuong_luong_van_tri,phường,luong_van_tri,,2,20
5986,Phường Tam Thanh,phuong_tam_thanh,phường,tam_thanh,,2,20
6001,Xã Đoàn Kết,xa_doan_ket,xã,doan_ket,,2,20
6004,Xã Quốc Khánh,xa_quoc_khanh,xã,quoc_khanh,,2,20
6019,Xã Tân Tiến,xa_tan_tien,xã,tan_tien,,2,20
6037,Xã Kháng Chiến,xa_khang_chien,xã,khang_chien,,2,20
6040,Xã Thất Khê,xa_that_khe,xã,that_khe,,2,20
6046,Xã Tràng Định,xa_trang_dinh,xã,trang_dinh,,2,20
6058,Xã Quốc Việt,xa_quoc_viet,xã,quoc_viet,,2,20
6073,Xã Hoa Thám,xa_hoa_tham,xã,hoa_tham,,2,20
6076,Xã Quý Hòa,xa_quy_hoa,xã,quy_hoa,,2,20
6079,Xã Hồng Phong,xa_hong_phong,xã,hong_phong,,2,20
6085,Xã Thiện Hòa,xa_thien_hoa,xã,thien_hoa,,2,20
6091,Xã Thiện Thuật,xa_thien_thuat,xã,thien_thuat,,2,20
6103,Xã Thiện Long,xa_thien_long,xã,thien_long,,2,20
6112,Xã Bình Gia,xa_binh_gia,xã,binh_gia,,2,20
6115,Xã Tân Văn,xa_tan_van,xã,tan_van,,2,20
6124,Xã Na Sầm,xa_na_sam,xã,na_sam,,2,20
6148,Xã Thụy Hùng,xa_thuy_hung,xã,thuy_hung,,2,20
6151,Xã Hội Hoan,xa_hoi_hoan,xã,hoi_hoan,,2,20
6154,Xã Văn Lãng,xa_van_lang,xã,van_lang,,2,20
6172,Xã Hoàng Văn Thụ,xa_hoang_van_thu,xã,hoang_van_thu,,2,20
6184,Xã Đồng Đăng,xa_dong_dang,xã,dong_dang,,2,20
6187,Phường Kỳ Lừa,phuong_ky_lua,phường,ky_lua,,2,20
6196,Xã Ba Sơn,xa_ba_son,xã,ba_son,,2,20
6211,Xã Cao Lộc,xa_cao_loc,xã,cao_loc,,2,20
6220,Xã Công Sơn,xa_cong_son,xã,cong_son,,2,20
6253,Xã Văn Quan,xa_van_quan,xã,van_quan,,2,20
6280,Xã Điềm He,xa_diem_he,xã,diem_he,,2,20
6286,Xã Khánh Khê,xa_khanh_khe,xã,khanh_khe,,2,20
6298,Xã Yên Phúc,xa_yen_phuc,xã,yen_phuc,,2,20
6313,Xã Tri Lễ,xa_tri_le,xã,tri_le,,2,20
6316,Xã Tân Đoàn,xa_tan_doan,xã,tan_doan,,2,20
6325,xã Bắc Sơn,xa_bac_son,xã,bac_son,,2,20
6337,Xã Tân Tri,xa_tan_tri,xã,tan_tri,,2,20
6349,Xã Hưng Vũ,xa_hung_vu,xã,hung_vu,,2,20
6364,Xã Vũ Lễ,xa_vu_le,xã,vu_le,,2,20
6367,Xã Vũ Lăng,xa_vu_lang,xã,vu_lang,,2,20
6376,Xã Nhất Hòa,xa_nhat_hoa,xã,nhat_hoa,,2,20
6385,Xã Hữu Lũng,xa_huu_lung,xã,huu_lung,,2,20
6391,Xã Yên Bình,xa_yen_binh,xã,yen_binh,,2,20
6400,Xã Hữu Liên,xa_huu_lien,xã,huu_lien,,2,20
6415,Xã Vân Nham,xa_van_nham,xã,van_nham,,2,20
6427,Xã Cai Kinh,xa_cai_kinh,xã,cai_kinh,,2,20
6436,Xã Thiện Tân,xa_thien_tan,xã,thien_tan,,2,20
6445,Xã Tân Thành,xa_tan_thanh,xã,tan_thanh,,2,20
6457,Xã Tuấn Sơn,xa_tuan_son,xã,tuan_son,,2,20
6463,Xã Chi Lăng,xa_chi_lang,xã,chi_lang,,2,20
6475,Xã Bằng Mạc,xa_bang_mac,xã,bang_mac,,2,20
6481,Xã Chiến Thắng,xa_chien_thang,xã,chien_thang,,2,20
6496,Xã Nhân Lý,xa_nhan_ly,xã,nhan_ly,,2,20
6505,Xã Vạn Linh,xa_van_linh,xã,van_linh,,2,20
6517,Xã Quan Sơn,xa_quan_son,xã,quan_son,,2,20
6526,Xã Na Dương,xa_na_duong,xã,na_duong,,2,20
6529,Xã Lộc Bình,xa_loc_binh,xã,loc_binh,,2,20
6541,Xã Mẫu Sơn,xa_mau_son,xã,mau_son,,2,20
6565,Xã Khuất Xá,xa_khuat_xa,xã,khuat_xa,,2,20
6577,Xã Thống Nhất,xa_thong_nhat,xã,thong_nhat,,2,20
6601,Xã Lợi Bác,xa_loi_bac,xã,loi_bac,,2,20
6607,Xã Xuân Dương,xa_xuan_duong,xã,xuan_duong,,2,20
6613,Xã Đình Lập,xa_dinh_lap,xã,dinh_lap,,2,20
6616,Xã Thái Bình,xa_thai_binh,xã,thai_binh,,2,20
6625,Xã Kiên Mộc,xa_kien_moc,xã,kien_moc,,2,20
6637,Xã Châu Sơn,xa_chau_son,xã,chau_son,,2,20
22,Tỉnh Quảng Ninh,quang_ninh,tỉnh,,203,1,
6652,Phường Hà Tu,phuong_ha_tu,phường,ha_tu,,2,22
6658,Phường Cao Xanh,phuong_cao_xanh,phường,cao_xanh,,2,22
6661,Phường Việt Hưng,phuong_viet_hung,phường,viet_hung,,2,22
6673,Phường Bãi Cháy,phuong_bai_chay,phường,bai_chay,,2,22
6676,Phường Hà Lầm,phuong_ha_lam,phường,ha_lam,,2,22
6685,Phường Hồng Gai,phuong_hong_gai,phường,hong_gai,,2,22
6688,Phường Hạ Long,phuong_ha_long,phường,ha_long,,2,22
6706,Phường Tuần Châu,phuong_tuan_chau,phường,tuan_chau,,2,22
6709,Phường Móng Cái 2,phuong_mong_cai_2,phường,mong_cai_2,,2,22
